28.276503, 4.051125, 0.0
29.87827, 4.527845, 0.0
31.480038, 5.004565, 0.0
32.16149, 5.20738, 0.0
32.346474, 6.149604, 0.0
32.668432, 7.789501, 0.0
32.990389, 9.429399, 0.0
33.312346, 11.069297, 0.0
33.45652, 11.80365, 0.0
33.843418, 11.66219, 0.0
33.745371, 11.160803, 0.0
33.42464, 9.520665, 0.0
33.103908, 7.880527, 0.0
32.783176, 6.240389, 0.0
32.56429, 5.121059, 0.0
33.081257, 5.001237, 0.0
34.253856, 4.729456, 0.0
34.618332, 5.022258, 0.0
35.921192, 6.068908, 0.0
37.224052, 7.115558, 0.0
38.31025, 7.988153, 0.0
38.561538, 7.869443, 0.0
38.680731, 7.813135, 0.0
37.530753, 6.789788, 0.0
36.282297, 5.678807, 0.0
35.033841, 4.567826, 0.0
34.876489, 4.427801, 0.0
35.667883, 3.200217, 0.0
36.055977, 2.598218, 0.0
37.006317, 2.691922, 0.0
38.669455, 2.85591, 0.0
40.332594, 3.019898, 0.0
40.611299, 3.047379, 0.0
40.611402, 2.635803, 0.0
39.638032, 2.525757, 0.0
37.977407, 2.338014, 0.0
36.316783, 2.150271, 0.0
36.116071, 2.127579, 0.0
35.744198, 0.706207, 0.0
35.495299, -0.245128, 0.0
35.878084, -0.816626, 0.0
36.808104, -2.205145, 0.0
37.611933, -3.405262, 0.0
37.734238, -3.575037, 0.0
37.751754, -3.575037, 0.0
39.422958, -3.575037, 0.0
39.438466, -3.575037, 0.0
39.091275, -4.365435, 0.0
38.526415, -3.901928, 0.0
38.470317, -3.927657, 0.0
36.951256, -4.624345, 0.0
35.432196, -5.321034, 0.0
35.182902, -5.435368, 0.0
34.921761, -6.807684, 0.0
34.60935, -8.449427, 0.0
34.296939, -10.09117, 0.0
33.984528, -11.732913, 0.0
33.911257, -12.117959, 0.0
33.524359, -11.976499, 0.0
33.690808, -11.125321, 0.0
34.01154, -9.485183, 0.0
34.332271, -7.845046, 0.0
