52.2029853,-20.45257748,41.16825448,1,0,0,0,1,0,0,0,1
52.2029853,-20.45257748,41.16825448,1,0,0,0,1,0,0,0,1
51.98144627,-19.9526822,41.25676966,1,0,0,0,1,0,0,0,1
51.76103313,-19.45220262,41.34497785,1,0,0,0,1,0,0,0,1
51.54177959,-18.95109046,41.43284805,1,0,0,0,1,0,0,0,1
51.32372233,-18.44929821,41.52034698,1,0,0,0,1,0,0,0,1
51.10690077,-17.94677824,41.60743912,1,0,0,0,1,0,0,0,1
50.89174161,-17.44438377,41.69393202,1,0,0,0,1,0,0,0,1
50.67773395,-16.94077441,41.78000881,1,0,0,0,1,0,0,0,1
50.46516037,-16.43645087,41.8655324,1,0,0,0,1,0,0,0,1
50.25407811,-15.93138263,41.95045476,1,0,0,0,1,0,0,0,1
50.04454711,-15.4255381,42.03472527,1,0,0,0,1,0,0,0,1
49.83663064,-14.91888573,42.11829032,1,0,0,0,1,0,0,0,1
49.63039444,-14.41139155,42.20109353,1,0,0,0,1,0,0,0,1
49.42590829,-13.90302252,42.28307511,1,0,0,0,1,0,0,0,1
49.22324442,-13.39374219,42.36417225,1,0,0,0,1,0,0,0,1
49.02281626,-12.88437597,42.44418406,1,0,0,0,1,0,0,0,1
48.8241173,-12.3734002,42.52327466,1,0,0,0,1,0,0,0,1
48.62749526,-11.86144439,42.60126456,1,0,0,0,1,0,0,0,1
48.43303993,-11.34847497,42.67807487,1,0,0,0,1,0,0,0,1
48.24084559,-10.83445784,42.75362226,1,0,0,0,1,0,0,0,1
48.05101043,-10.3193563,42.82781904,1,0,0,0,1,0,0,0,1
47.86363848,-9.803135594,42.9005722,1,0,0,0,1,0,0,0,1
47.67883905,-9.285760863,42.9717835,1,0,0,0,1,0,0,0,1
47.49672621,-8.767195125,43.04134943,1,0,0,0,1,0,0,0,1
47.31742092,-8.247404673,43.10916026,1,0,0,0,1,0,0,0,1
47.141049,-7.726352664,43.17510053,1,0,0,0,1,0,0,0,1
46.96774449,-7.204008347,43.23904768,1,0,0,0,1,0,0,0,1
46.7979382,-6.681245364,43.3007678,1,0,0,0,1,0,0,0,1
46.63123255,-6.156362558,43.36032316,1,0,0,0,1,0,0,0,1
46.4680364,-5.63010856,43.41747706,1,0,0,0,1,0,0,0,1
46.30851024,-5.102455135,43.47207877,1,0,0,0,1,0,0,0,1
46.15282229,-4.573376821,43.52396961,1,0,0,0,1,0,0,0,1
46.00114992,-4.042856079,43.57298224,1,0,0,0,1,0,0,0,1
45.8536772,-3.510874869,43.61894134,1,0,0,0,1,0,0,0,1
45.71059637,-2.977419907,43.66166291,1,0,0,0,1,0,0,0,1
45.57210902,-2.442488065,43.70095386,1,0,0,0,1,0,0,0,1
45.43842367,-1.906078104,43.73661269,1,0,0,0,1,0,0,0,1
45.30975681,-1.368196185,43.76842909,1,0,0,0,1,0,0,0,1
45.18633377,-0.8288615386,43.79618386,1,0,0,0,1,0,0,0,1
45.06838605,-0.2880983211,43.81964978,1,0,0,0,1,0,0,0,1
44.95615195,0.2540586379,43.83859162,1,0,0,0,1,0,0,0,1
44.84987671,0.7975579804,43.85276668,1,0,0,0,1,0,0,0,1
44.7499496,1.341551895,43.86191643,1,0,0,0,1,0,0,0,1
44.6563409,1.887500811,43.8658129,1,0,0,0,1,0,0,0,1
44.56944755,2.434570542,43.86418106,1,0,0,0,1,0,0,0,1
44.48952582,2.982656405,43.85675901,1,0,0,0,1,0,0,0,1
44.41683088,3.531636153,43.84328363,1,0,0,0,1,0,0,0,1
44.35161511,4.081364398,43.82349287,1,0,0,0,1,0,0,0,1
44.29412415,4.631682991,43.79712764,1,0,0,0,1,0,0,0,1
44.24459584,5.182406517,43.763935,1,0,0,0,1,0,0,0,1
44.20321604,5.733923412,43.72362346,1,0,0,0,1,0,0,0,1
44.17028734,6.284774434,43.67605158,1,0,0,0,1,0,0,0,1
44.14594888,6.835370018,43.62095783,1,0,0,0,1,0,0,0,1
44.13035685,7.386206565,43.55805036,1,0,0,0,1,0,0,0,1
44.12370126,7.93545579,43.48732815,1,0,0,0,1,0,0,0,1
44.12607238,8.483633589,43.40854987,1,0,0,0,1,0,0,0,1
44.13755985,9.030455765,43.32158457,1,0,0,0,1,0,0,0,1
44.15822131,9.575622722,43.22633099,1,0,0,0,1,0,0,0,1
44.18808065,10.1188324,43.12271818,1,0,0,0,1,0,0,0,1
44.2271277,10.65979329,43.01070478,1,0,0,0,1,0,0,0,1
44.27531682,11.19820959,42.89028328,1,0,0,0,1,0,0,0,1
44.33256751,11.73379444,42.7614785,1,0,0,0,1,0,0,0,1
44.39876656,12.26628273,42.62434456,1,0,0,0,1,0,0,0,1
44.47385531,12.79599821,42.47880317,1,0,0,0,1,0,0,0,1
44.55746404,13.32136841,42.32534049,1,0,0,0,1,0,0,0,1
44.64949632,13.84296599,42.16388628,1,0,0,0,1,0,0,0,1
44.74972615,14.360596,41.99460481,1,0,0,0,1,0,0,0,1
44.85801295,14.87457383,41.81750999,1,0,0,0,1,0,0,0,1
44.97380843,15.38344845,41.63326431,1,0,0,0,1,0,0,0,1
45.09685018,15.88732702,41.44204154,1,0,0,0,1,0,0,0,1
45.22736049,16.38812569,41.24328799,1,0,0,0,1,0,0,0,1
45.36452404,16.88371102,41.03804252,1,0,0,0,1,0,0,0,1
45.50821845,17.37473284,40.82627834,1,0,0,0,1,0,0,0,1
45.65814576,17.86117191,40.60824027,1,0,0,0,1,0,0,0,1
45.81427393,18.34382849,40.38379584,1,0,0,0,1,0,0,0,1
45.97580896,18.82117092,40.1539102,1,0,0,0,1,0,0,0,1
46.14269106,19.29396051,39.91849556,1,0,0,0,1,0,0,0,1
46.31464133,19.76225619,39.67778685,1,0,0,0,1,0,0,0,1
46.49138631,20.22612146,39.43201735,1,0,0,0,1,0,0,0,1
46.6726617,20.68563086,39.18141392,1,0,0,0,1,0,0,0,1
46.85793944,21.14020743,38.92657156,1,0,0,0,1,0,0,0,1
47.04755083,21.59135001,38.66691108,1,0,0,0,1,0,0,0,1
47.24096767,22.03842089,38.40304248,1,0,0,0,1,0,0,0,1
47.43796935,22.48152685,38.1351581,1,0,0,0,1,0,0,0,1
47.63834282,22.92077102,37.8634462,1,0,0,0,1,0,0,0,1
47.84188573,23.35625965,37.58808639,1,0,0,0,1,0,0,0,1
48.04840985,23.78810848,37.30924494,1,0,0,0,1,0,0,0,1
48.2577338,24.21642702,37.02708435,1,0,0,0,1,0,0,0,1
48.46968616,24.64132527,36.74175891,1,0,0,0,1,0,0,0,1
48.68410882,25.06292036,36.45341,1,0,0,0,1,0,0,0,1
