0.3636494086,-0.01518903595,0,0,0.7395956075,-0.4295783083,0,0
0.3636494086,-0.01518903595,0,0,0.8164791608,0.4863242403,0,0
-0.3086375594,-0.01655907959,0,0,-0.54787937,-0.3880963923,0,0
-0.3002686622,-0.01518903595,0,0,-0.6142597757,0.51492297,0,0
0.3636494086,-0.01518903595,0,0,-0.3002686622,-0.01518903595,0,0
0.7395956075,-0.4295783083,0,0,1.026976679,-0.3381343903,0,0
0.7395956075,-0.4295783083,0,0,0.8232571143,-0.7365895803,0,0
-0.6142597757,0.51492297,0,0,-0.5265379922,1.200124734,0,0
-0.6142597757,0.51492297,0,0,-1.104444983,0.6999422488,0,0
-0.54787937,-0.3880963923,0,0,-0.4842287498,-0.5808945983,0,0
-0.54787937,-0.3880963923,0,0,-0.7929191214,-0.3815687668,0,0
