36.12850774,-10.57570644,0,0,42.9910779,-24.54069391,0,0
36.12850774,-10.57570644,0,0,30.71596096,-10.46189269,0,0
39.7527141,-4.376152158,0,0,36.12850774,-10.57570644,0,0
35.05568819,4.943429169,0,0,25.28768408,8.809241714,0,0
35.05568819,4.943429169,0,0,43.77753084,29.53375243,0,0
39.7527141,-4.376152158,0,0,35.05568819,4.943429169,0,0
56.03365976,-10.56114303,0,0,49.1710896,-24.5261305,0,0
56.03365976,-10.56114303,0,0,61.44620654,-10.44732928,0,0
52.4094534,-4.361588746,0,0,56.03365976,-10.56114303,0,0
57.10647931,4.957992581,0,0,66.87448342,8.823805126,0,0
57.10647931,4.957992581,0,0,48.38463666,29.54831584,0,0
52.4094534,-4.361588746,0,0,57.10647931,4.957992581,0,0
25.28768408,8.809241714,0,0,19.1264041,5.590359511,0.1623663458,0
66.87448342,8.823805126,0,0,71.71842119,4.034247278,0,0
66.87448342,8.823805126,0,0,68.59895646,13.9793253,0,0
52.4094534,-4.361588746,0,0,39.7527141,-4.376152158,0,0
25.28768408,8.809241714,0,0,23.39830608,16.48811112,0,0
